signup_country_code,marketing_channel_id,signup_platform,gender,is_paid_channel,subscription_date,net_revenue,subscription_count
IT,2,android,female,true,2017-01-31,0,1
VE,,ios,female,false,2016-11-13,0,1
AU,1,android,male,false,2016-11-14,40.634432655598914,1
PR,2,ios,female,true,2016-12-29,0,1
LV,2,ios,male,true,2017-01-06,0,1
DO,2,android,male,true,2017-01-11,0,1
US,13,android,female,false,2017-01-29,0,2
BR,2,android,female,true,2016-10-10,42,1
AR,2,android,male,true,2016-11-25,0,1
US,6,ios,male,true,2016-12-07,41.993,3
AR,1,ios,female,false,2017-01-14,83.986,3
ES,18,android,female,true,2016-12-17,0,1
FR,2,ios,female,true,2016-12-07,0,1
CR,2,ios,female,true,2017-01-06,41.993,3
AF,,ios,male,false,2017-01-27,0,1
MY,1,android,male,false,2016-10-12,0,1
CA,,ios,male,false,2016-10-16,0,4
IT,1,ios,male,false,2016-12-05,0,1
AR,,ios,female,false,2017-01-30,20.993,1
US,12,android,male,false,2016-12-09,0,1
PE,1,ios,male,false,2016-10-04,41.993,1
KW,1,ios,female,false,2016-11-17,41.993,1
MX,9,ios,female,true,2017-01-05,41.993,1
ES,4,ios,male,true,2017-01-12,0,1
ES,,android,female,false,2017-01-16,0,2
SE,1,android,male,false,2017-01-24,0,1
HT,2,ios,female,true,2016-10-09,0,1
AE,18,android,male,true,2016-10-16,0,1
AR,18,ios,male,true,2016-10-29,0,1
ZA,1,android,female,false,2016-11-13,36.68360280630094,1
CA,2,android,female,true,2016-12-15,0,1
ES,1,ios,female,false,2016-11-17,20.993,2
SV,1,android,male,false,2016-11-03,0,1
PA,18,android,female,true,2017-01-09,0,1
EC,1,ios,female,false,2016-11-15,77.45,1
BO,2,ios,female,true,2016-10-03,20.993,2
MA,1,ios,female,false,2016-10-05,0,1
FR,,ios,male,false,2017-01-06,62.986,2
ZA,1,ios,male,false,2017-01-21,41.993,1
AO,1,android,male,false,2017-01-19,0,1
US,6,android,male,true,2017-01-22,0,1
GB,4,android,female,true,2017-01-04,0,1
CH,1,ios,male,false,2016-11-26,0,1
DE,,ios,female,false,2016-11-27,0,1
SK,1,ios,female,false,2016-12-29,0,1
GT,2,ios,female,true,2017-01-04,41.993,3
AU,1,android,female,false,2017-01-07,0,1
AU,2,ios,male,true,2016-10-01,0,1
AR,,android,male,false,2016-11-01,0,1
AT,,ios,male,false,2016-11-11,41.993,1
OM,,ios,male,false,2016-12-02,0,1
CA,3,ios,male,true,2017-01-24,41.993,1
ES,18,android,female,true,2017-01-30,50.19074183663152,2
GT,18,android,female,true,2017-01-02,0,1
SG,1,ios,female,false,2016-10-19,0,1
AE,1,ios,male,false,2016-10-26,42,2
TT,,ios,female,false,2016-12-10,42,1
IS,2,ios,female,true,2016-12-25,0,1
NO,18,android,male,true,2017-01-17,0,1
AR,18,ios,female,true,2016-10-10,20.993,1
AU,13,android,female,false,2016-12-12,0,1
FR,6,ios,male,true,2017-01-12,0,1
UA,2,ios,female,true,2017-01-30,0,1
HU,2,ios,male,true,2017-01-31,0,1
FR,,ios,male,false,2016-11-04,0,1
DO,2,ios,female,true,2016-12-10,0,2
MX,18,ios,male,true,2017-01-01,0,1
LV,1,android,female,false,2017-01-23,0,1
AE,1,android,female,false,2017-01-24,22.86950218610119,1
CO,,ios,female,false,2016-10-01,0,1
IL,,ios,male,false,2016-10-16,0,1
SE,18,android,female,true,2016-11-04,0,1
AT,1,ios,male,false,2016-11-16,0,1
DO,2,ios,female,true,2016-12-01,41.993,1
DK,2,ios,female,true,2016-12-29,0,1
CA,13,ios,male,false,2017-01-10,41.993,1
MQ,1,ios,female,false,2017-01-16,0,1
AU,10,android,female,true,2016-11-07,0,1
GU,18,android,male,true,2016-11-24,0,1
LT,18,android,female,true,2016-12-04,0,1
QA,1,ios,female,false,2016-12-26,41.993,1
ES,,android,male,false,2017-01-19,0,1
PH,1,ios,female,false,2016-10-01,41.993,1
MX,2,ios,male,true,2016-10-19,0,1
SG,18,ios,female,true,2016-11-03,0,1
DO,2,ios,female,true,2016-11-12,0,2
PR,1,ios,male,false,2016-11-17,0,1
GB,18,ios,male,true,2016-12-16,0,2
SG,,ios,male,false,2016-12-29,77.45,1
MY,18,android,male,true,2017-01-08,0,1
DE,,android,female,false,2016-12-18,16.49549607834432,1
AR,1,ios,female,false,2016-10-07,0,1
AR,1,ios,female,false,2016-10-24,0,1
CA,18,ios,female,true,2017-01-17,20.993,1
ES,18,android,female,true,2017-01-25,0,1
US,13,android,female,false,2016-10-09,0,1
MQ,2,ios,female,true,2016-11-02,0,1
CL,2,ios,female,true,2016-11-26,27.993,2
SG,,android,female,false,2016-12-25,0,1
FR,1,android,female,false,2016-12-31,0,1
LB,1,ios,female,false,2017-01-07,41.993,1
SG,1,android,male,false,2017-01-25,0,1
CH,1,android,female,false,2017-01-26,0,1
PE,,ios,female,false,2016-11-10,41.993,1
BO,2,android,female,true,2016-11-14,0,1
MX,1,android,female,false,2016-11-25,0,1
IN,1,ios,female,false,2016-12-28,0,1
JP,2,ios,female,true,2017-01-15,0,1
CH,,ios,female,false,2016-10-03,0,1
FR,,android,female,false,2016-10-10,16.95094838890645,1
CH,2,ios,female,true,2016-10-16,41.993,2
TT,2,android,male,true,2016-11-12,0,1
AT,1,android,female,false,2017-01-08,34.17007205254113,3
SA,,ios,male,false,2017-01-12,0,1
CA,18,ios,male,true,2016-10-04,0,1
ES,1,ios,female,false,2016-11-09,0,1
GT,2,ios,male,true,2016-11-25,0,1
US,6,android,male,true,2016-12-15,42,1
AE,2,ios,female,true,2016-12-20,83.986,2
GF,2,ios,male,true,2017-01-04,0,1
CH,18,ios,male,true,2017-01-19,20.993,2
FR,1,android,female,false,2016-10-06,0,1
PT,1,ios,female,false,2016-10-16,41.993,1
AU,18,ios,female,true,2016-10-29,41.993,1
IL,1,ios,male,false,2017-01-07,0,1
BE,12,ios,male,false,2017-01-08,0,2
US,,web,female,false,2017-01-15,77.45,1
CL,18,ios,male,true,2016-10-02,0,1
DE,,android,male,false,2016-10-22,0,1
DO,2,ios,male,true,2016-10-25,0,1
NL,1,android,female,false,2017-01-21,16.89165666593743,1
LU,1,ios,female,false,2016-12-25,0,1
US,9,android,male,true,2017-01-21,0,1
TT,2,ios,male,true,2016-10-23,0,1
SG,1,android,female,false,2017-01-17,0,1
PK,1,ios,female,false,2016-12-30,0,1
CA,13,android,female,false,2017-01-01,0,1
HK,1,ios,female,false,2016-10-30,0,1
US,18,ios,female,true,2016-11-12,0,1
CA,3,ios,female,true,2016-12-05,0,1
IN,13,ios,male,false,2016-12-28,0,1
US,11,ios,male,false,2016-11-16,0,1
AU,,ios,female,false,2016-11-23,0,1
TH,18,ios,male,true,2017-01-05,41.993,1
FI,1,ios,male,false,2017-01-25,0,1
PT,1,ios,female,false,2016-12-04,42,1
SA,2,ios,male,true,2016-12-10,83.986,4
MX,18,ios,female,true,2016-12-31,41.993,1
MT,2,ios,female,true,2017-01-03,20.993,2
CR,2,ios,female,true,2017-01-07,125.979,3
MX,18,android,male,true,2017-01-12,0,1
AR,2,android,male,true,2017-01-23,0,1
CN,1,ios,male,false,2016-12-25,0,1
PL,,ios,female,false,2016-11-08,0,1
AU,9,ios,male,true,2017-01-22,0,1
BS,1,android,male,false,2017-01-31,37.61,1
CA,1,android,female,false,2016-10-29,0,1
CL,,ios,male,false,2016-12-27,0,1
HK,3,ios,female,true,2017-01-07,41.993,1
SK,1,ios,female,false,2017-01-09,41.993,1
FR,1,android,female,false,2016-10-11,33.9018967778129,1
AE,2,ios,female,true,2016-11-03,41.993,2
AU,1,ios,female,false,2016-11-07,41.993,1
ES,13,android,female,false,2017-01-05,0,1
NZ,18,android,female,true,2017-01-12,34.4569298386682,1
US,1,web,male,false,2017-01-17,77.45,1
PR,18,android,female,true,2017-01-22,0,1
IT,1,android,female,false,2017-01-30,0,1
HT,2,android,female,true,2016-10-28,0,1
VE,2,ios,female,true,2016-11-03,0,1
MT,9,ios,female,true,2017-01-12,0,1
CA,13,android,female,false,2017-01-21,0,1
IT,1,ios,female,false,2017-01-21,41.993,1
AU,2,ios,female,true,2016-10-03,41.993,1
CA,7,ios,female,true,2016-10-07,0,1
US,,android,female,false,2016-10-11,42,1
CA,18,android,female,true,2016-11-09,20.718701890070513,1
CA,6,ios,male,true,2016-11-18,0,1
CA,6,ios,female,true,2016-11-27,41.993,2
MQ,2,ios,female,true,2016-10-12,0,1
GB,2,ios,male,true,2016-11-04,41.993,1
DO,1,android,female,false,2016-11-16,0,1
CA,1,android,female,false,2016-12-09,0,1
IT,1,ios,female,false,2017-01-03,41.993,1
IN,1,ios,male,false,2017-01-06,0,1
PY,2,ios,male,true,2016-10-21,0,1
SE,18,ios,female,true,2016-11-13,0,1
US,,android,male,false,2016-12-21,42,1
LU,2,ios,female,true,2017-01-18,41.993,3
NL,18,android,female,true,2017-01-02,67.98482915611764,2
CR,,ios,male,false,2017-01-31,0,1
ES,1,web,male,false,2017-01-30,0,1
CO,2,ios,female,true,2016-10-08,20.993,1
FR,18,android,female,true,2016-10-02,41.993,2
AT,1,ios,female,false,2016-10-09,0,1
VE,2,ios,male,true,2016-10-31,0,1
BB,2,android,male,true,2016-11-01,0,1
SG,18,ios,female,true,2016-10-28,20.993,1
IL,12,ios,female,false,2016-11-25,0,1
CA,3,ios,male,true,2016-12-26,0,3
US,,web,male,false,2016-12-31,0,1
ID,1,ios,female,false,2017-01-07,0,1
GR,1,ios,female,false,2017-01-21,0,1
AU,6,android,female,true,2017-01-27,75.68158881006552,3
SG,,ios,male,false,2016-12-12,77.45,1
NO,2,ios,male,true,2016-12-26,0,2
GB,1,android,male,false,2016-11-16,0,1
VE,1,ios,male,false,2017-01-30,41.993,1
AU,1,ios,female,false,2016-12-31,88.35300000000002,3
SV,2,ios,female,true,2016-10-03,41.993,1
CA,3,ios,female,true,2016-10-18,20.993,1
AE,1,ios,female,false,2016-10-21,0,1
AU,,ios,female,false,2016-10-24,41.993,1
PE,18,ios,male,true,2016-12-05,0,1
US,11,android,male,false,2016-10-15,21,1
AE,1,ios,male,false,2016-10-04,0,1
US,3,ios,female,true,2016-10-19,20.993,2
AR,2,android,female,true,2016-10-30,42,1
MX,,android,female,false,2016-11-04,0,1
RU,1,ios,female,false,2016-11-29,0,1
CA,12,android,male,false,2016-12-05,0,1
DE,2,android,female,true,2017-01-07,0,1
CZ,2,android,male,true,2017-01-13,0,1
CR,2,ios,female,true,2016-10-10,41.993,1
PE,1,android,female,false,2016-10-26,0,1
AE,1,ios,female,false,2016-11-09,41.993,1
SI,1,android,female,false,2016-12-03,0,1
EC,1,ios,female,false,2016-12-18,41.993,1
RO,1,ios,female,false,2017-01-08,0,1
ES,1,android,female,false,2017-01-15,0,1
EC,2,ios,female,true,2017-01-23,0,2
US,13,android,female,false,2017-01-30,42,1
BH,18,ios,male,true,2016-11-22,41.993,1
HK,1,android,male,false,2016-12-26,58.02,1
FR,18,ios,female,true,2016-12-29,41.993,1
AL,1,ios,female,false,2017-01-07,0,1
US,14,ios,male,true,2017-01-23,20.993,1
UY,2,ios,male,true,2016-11-07,0,2
IN,1,android,male,false,2017-01-02,0,1
DE,6,ios,female,true,2016-12-25,0,1
PA,2,android,male,true,2017-01-09,0,1
MX,1,android,male,false,2016-10-11,0,1
AR,2,ios,male,true,2016-10-17,41.993,1
AU,12,ios,female,false,2016-11-04,0,1
CA,9,ios,male,true,2016-12-23,41.993,1
CO,,web,female,false,2017-01-25,41.993,1
AE,2,android,female,true,2016-10-14,0,2
DE,2,ios,male,true,2016-11-06,20.993,1
CA,,ios,female,false,2016-12-11,20.993,1
DK,1,ios,female,false,2017-01-06,41.993,1
AR,2,ios,female,true,2016-10-03,0,1
CA,,android,male,false,2016-10-16,0,1
PE,1,android,male,false,2017-01-28,0,2
SA,1,ios,female,false,2017-01-14,0,1
CZ,1,ios,female,false,2017-01-18,41.993,1
PA,2,ios,female,true,2016-11-01,0,1
PE,1,android,female,false,2016-12-13,0,1
ES,1,android,female,false,2016-12-13,0,1
AE,2,ios,male,true,2016-12-14,41.993,1
US,9,ios,male,true,2017-01-04,41.993,1
GT,2,ios,male,true,2016-10-11,0,1
AE,18,android,female,true,2016-10-31,0,1
AR,1,ios,male,false,2016-12-25,0,1
FI,18,android,female,true,2016-12-27,0,1
CO,2,ios,male,true,2016-12-31,41.993,1
CA,2,ios,female,true,2016-11-26,42,2
MX,2,ios,female,true,2016-10-21,41.993,1
CH,18,android,male,true,2016-12-18,39.082165654452744,2
ZA,1,ios,female,false,2016-12-21,0,1
FR,18,ios,female,true,2016-10-22,0,1
CA,1,android,female,false,2016-10-26,0,1
BR,1,ios,male,false,2016-11-10,41.993,1
SV,1,ios,female,false,2016-11-23,27.993,1
CA,,ios,female,false,2016-12-12,42,1
SG,,ios,female,false,2016-12-25,0,1
AR,18,android,female,true,2016-11-06,0,1
US,13,android,female,false,2016-11-20,0,2
KW,,ios,male,false,2016-11-23,27.993,1
CO,2,android,male,true,2017-01-05,58.02,1
MY,,ios,male,false,2017-01-21,41.993,1
DE,18,android,female,true,2017-01-21,0,2
EC,1,ios,female,false,2017-01-30,41.993,2
CA,2,ios,female,true,2016-12-14,0,1
CO,2,ios,female,true,2016-10-01,41.993,1
US,,android,female,false,2016-11-13,42,2
GT,1,ios,female,false,2016-11-20,0,1
CL,,ios,male,false,2016-11-27,0,1
PE,1,android,female,false,2017-01-02,0,1
SA,18,android,female,true,2017-01-12,0,1
CO,2,ios,female,true,2017-01-20,41.993,2
IS,2,ios,female,true,2017-01-24,0,1
CR,1,ios,female,false,2017-01-06,46.36,2
GB,1,android,male,false,2016-12-30,0,1
US,6,ios,female,true,2016-10-28,104.979,3
TH,18,android,female,true,2016-10-29,0,1
CH,18,android,female,true,2016-12-24,39.30387972801325,1
MX,13,android,female,false,2016-12-31,31.265428415388044,1
MX,2,android,female,true,2016-12-15,0,1
MA,,ios,female,false,2016-10-04,41.993,1
AR,,ios,male,false,2016-10-21,0,2
GT,2,ios,male,true,2016-10-29,0,1
MX,18,android,female,true,2016-11-20,0,1
NZ,12,ios,male,false,2017-01-10,0,1
CH,1,android,female,false,2017-01-14,38.98441618888542,1
DK,1,ios,female,false,2017-01-15,0,1
CN,1,ios,female,false,2017-01-30,0,1
DE,1,ios,female,false,2017-01-31,0,2
NZ,18,android,male,true,2017-01-09,34.60267606808151,1
GB,18,ios,male,true,2016-10-06,0,1
IT,1,android,female,false,2016-10-28,0,1
UA,1,android,female,false,2016-12-11,0,1
AR,1,android,female,false,2016-12-29,42,1
EC,4,ios,female,true,2017-01-25,0,1
UNKNOWN,,web,female,false,2017-01-31,0,1
AR,2,ios,female,true,2016-12-09,41.993,1
DE,,android,male,false,2016-12-26,0,1
GT,1,ios,female,false,2017-01-13,62.986,2
AU,,ios,female,false,2017-01-11,20.993,1
GR,2,ios,male,true,2017-01-30,41.993,1
CH,18,android,male,true,2016-10-30,38.74264089553321,1
GB,18,ios,female,true,2016-11-04,0,1
AU,,ios,female,false,2016-11-20,0,1
CR,,android,female,false,2017-01-13,58.01,1
MQ,1,ios,male,false,2016-10-03,41.993,1
DE,1,ios,female,false,2016-11-16,0,1
DE,,android,male,false,2016-11-16,0,1
TT,18,android,female,true,2016-12-12,0,1
DO,1,ios,female,false,2017-01-16,0,1
BH,1,android,female,false,2017-01-30,0,1
GB,12,ios,male,false,2017-01-31,0,1
GT,1,ios,female,false,2016-10-08,0,1
AU,,android,female,false,2017-01-07,0,1
GB,2,android,female,true,2017-01-21,0,2
CA,2,android,male,true,2017-01-22,0,2
PT,2,ios,male,true,2017-01-10,41.993,2
BS,2,ios,female,true,2017-01-30,0,1
NO,18,android,male,true,2016-10-23,27.08808692226103,1
US,,web,female,false,2016-11-02,-16.42,1
PE,,android,female,false,2016-11-14,20.448404533424952,1
TW,1,android,male,false,2016-10-18,0,1
AU,18,ios,female,true,2016-11-23,41.993,1
PE,2,ios,female,true,2016-10-09,0,1
CH,1,ios,male,false,2016-10-21,0,2
MX,2,android,male,true,2016-11-16,0,1
AR,2,ios,female,true,2016-12-31,0,2
FR,7,ios,male,true,2017-01-03,0,1
PR,1,ios,male,false,2017-01-06,41.993,1
DE,18,ios,female,true,2017-01-26,0,1
QA,1,ios,female,false,2016-10-02,41.993,1
US,11,ios,male,false,2016-10-23,41.993,1
DE,,android,female,false,2016-11-06,34.87521521405993,1
CH,1,android,male,false,2016-11-22,38.21687073074779,1
NL,1,ios,female,false,2017-01-19,0,1
UY,1,ios,male,false,2017-01-23,0,1
SN,1,android,male,false,2016-10-25,58.02,1
SA,1,ios,male,false,2016-11-28,41.993,1
GI,2,ios,female,true,2017-01-20,0,1
CR,,ios,female,false,2017-01-30,0,1
ES,1,ios,male,false,2016-10-21,0,1
CO,,ios,female,false,2016-10-27,0,1
CR,1,ios,female,false,2016-12-31,41.993,1
PT,12,ios,male,false,2017-01-04,0,1
CN,1,ios,male,false,2016-10-23,0,1
US,,android,male,false,2016-11-03,0,2
SE,1,android,female,false,2016-11-06,34.13401076613269,1
PY,2,ios,male,true,2016-12-16,0,1
CA,6,ios,female,true,2016-12-20,0,1
MX,12,android,female,false,2016-12-26,0,1
BS,2,android,male,true,2017-01-19,42,1
US,6,ios,female,true,2016-12-10,0,1
GB,1,ios,male,false,2016-10-16,41.986,4
DE,,web,female,false,2016-10-27,0,1
BR,2,ios,female,true,2016-12-26,20.993,1
IT,1,android,female,false,2017-01-05,33.63697993684437,1
US,4,android,female,true,2017-01-10,0,1
US,13,ios,male,false,2017-01-17,0,4
NZ,2,android,female,true,2017-01-24,0,1
CH,1,android,female,false,2016-12-28,34.23199442362542,2
AU,2,ios,female,true,2016-10-01,41.993,1
IL,1,ios,male,false,2016-11-14,0,1
BH,18,android,male,true,2017-01-07,0,1
BM,2,android,female,true,2017-01-15,0,1
AT,1,ios,female,false,2017-01-15,41.993,1
IE,2,ios,male,true,2017-01-22,0,1
DE,,ios,male,false,2016-10-01,41.993,1
IE,12,ios,male,false,2017-01-27,0,1
KY,2,ios,female,true,2016-12-04,41.993,1
DO,18,android,female,true,2016-12-24,58.02,1
CA,,android,female,false,2016-11-14,58.01,1
AR,18,ios,female,true,2016-12-31,41.993,1
MX,,android,male,false,2017-01-14,0,1
TW,18,android,male,true,2016-11-03,0,1
NZ,2,ios,male,true,2016-11-27,41.993,1
CA,12,android,female,false,2017-01-03,0,1
US,13,android,female,false,2017-01-13,0,1
PE,2,ios,female,true,2016-11-13,41.993,1
MX,13,ios,female,false,2017-01-03,0,1
SV,,android,female,false,2016-10-22,0,1
JP,4,ios,female,true,2017-01-03,0,1
ES,6,ios,female,true,2017-01-15,0,1
HR,2,ios,male,true,2017-01-30,0,1
GD,2,ios,female,true,2016-10-30,41.993,1
NZ,,ios,male,false,2016-11-23,41.993,1
AR,2,android,male,true,2016-12-26,0,1
BE,18,android,male,true,2016-12-28,0,1
PL,1,ios,male,false,2017-01-15,0,1
AE,1,ios,female,false,2016-12-16,20.993,1
FI,1,android,male,false,2016-10-13,0,1
AR,,ios,male,false,2016-11-03,41.993,1
AU,18,ios,female,true,2016-11-19,41.993,1
AU,18,android,male,true,2017-01-23,0,2
MT,,ios,male,false,2016-10-10,0,1
GB,9,android,female,true,2016-10-30,0,1
ID,1,ios,female,false,2016-11-17,0,1
AR,1,android,male,false,2016-11-27,0,1
ES,,ios,female,false,2016-12-19,0,1
GB,1,ios,female,false,2016-12-23,0,1
GT,1,ios,female,false,2017-01-18,0,1
MX,1,android,female,false,2017-01-28,32.78740929010011,1
HK,1,android,female,false,2016-12-08,0,1
SA,4,ios,female,true,2016-12-24,20.993,1
AU,2,android,female,true,2017-01-12,62.87176787989474,2
DO,2,ios,male,true,2016-10-11,41.993,1
AU,4,ios,female,true,2016-10-11,0,1
HK,18,ios,male,true,2016-11-11,0,1
HU,2,ios,female,true,2016-11-23,0,1
DK,18,android,female,true,2016-12-25,35.78115854616248,1
CH,,ios,female,false,2017-01-01,41.993,1
AR,2,ios,female,true,2016-12-22,41.993,1
NZ,1,android,female,false,2017-01-01,20.199106179688705,1
PA,2,android,female,true,2016-11-06,0,1
MX,18,android,female,true,2016-12-04,0,1
GB,,ios,female,false,2016-12-05,0,1
GT,2,ios,female,true,2016-12-26,41.993,1
AT,12,ios,female,false,2017-01-01,0,1
PT,2,ios,female,true,2017-01-02,0,1
EC,1,ios,male,false,2017-01-02,0,1
AD,2,ios,female,true,2017-01-20,0,1
SG,1,ios,male,false,2017-01-20,41.993,1
DK,2,ios,female,true,2017-01-22,0,1
CL,18,ios,female,true,2016-11-05,0,2
CN,1,ios,female,false,2017-01-12,0,1
DO,1,ios,female,false,2017-01-16,0,1
DK,18,android,male,true,2017-01-31,0,1
SA,1,android,female,false,2016-10-16,41.9880405158036,1
CR,1,ios,female,false,2016-10-20,41.993,1
FR,2,android,male,true,2017-01-31,0,1
IS,1,android,male,false,2016-10-12,0,1
GB,2,ios,male,true,2016-11-24,0,1
AU,9,android,female,true,2016-12-31,41.37460521099,1
ZA,1,android,male,false,2016-10-04,36.68360280630094,1
UY,2,android,female,true,2016-10-20,42,1
CL,2,android,female,true,2016-11-05,0,1
PR,2,ios,female,true,2016-11-16,27.993,1
MQ,,ios,female,false,2016-11-20,0,1
CO,1,android,male,false,2016-12-03,58.02,1
PL,,ios,male,false,2017-01-16,0,1
PT,1,ios,female,false,2017-01-18,41.993,1
DO,1,android,female,false,2017-01-30,0,1
SE,,android,female,false,2016-10-04,33.51616734855484,1
FR,1,android,male,false,2017-01-12,16.98611119548204,1
PT,2,ios,female,true,2017-01-20,0,1
US,3,ios,male,true,2016-10-20,0,1
PE,2,android,female,true,2016-12-24,0,1
US,18,ios,male,true,2017-01-21,0,1
IL,18,android,male,true,2017-01-22,0,1
MX,1,android,female,false,2016-12-25,16.963102132035406,1
CA,3,ios,male,true,2016-10-29,19.13,3
TT,2,android,male,true,2016-11-07,0,1
PA,18,ios,female,true,2016-12-02,41.993,1
DE,1,ios,male,false,2016-12-20,0,1
ES,,ios,female,false,2016-12-12,0,1
GB,1,android,male,false,2016-10-16,86.5060524866096,1
KN,1,ios,male,false,2016-12-03,0,1
PR,2,android,female,true,2016-12-07,0,1
KR,,ios,female,false,2017-01-06,0,1
AU,4,ios,female,true,2017-01-15,0,1
IN,1,ios,female,false,2017-01-23,0,1
CA,1,android,male,false,2016-12-18,58.02,1
SG,18,android,male,true,2016-10-17,39.20393459707943,1
AE,,ios,female,false,2016-12-10,0,1
CO,7,ios,male,true,2016-10-02,41.993,1
ES,1,ios,male,false,2016-11-05,0,1
DO,1,ios,female,false,2016-11-15,0,1
BR,1,android,female,false,2017-01-01,0,1
IT,1,ios,female,false,2017-01-02,0,1
CA,1,android,female,false,2016-11-21,0,1
HK,1,ios,female,false,2017-01-26,20.993,1
CO,1,ios,female,false,2016-12-10,0,1
NZ,1,ios,male,false,2016-12-28,20.993,1
LU,2,ios,female,true,2016-12-30,41.993,1
IT,1,ios,female,false,2017-01-24,0,1
SA,1,ios,male,false,2016-11-22,0,1
CN,1,ios,female,false,2017-01-29,20.993,1
AR,18,android,female,true,2016-10-12,21,1
AR,1,ios,male,false,2016-11-01,41.993,1
CA,2,android,female,true,2016-11-23,38.234368951499185,2
US,9,android,male,true,2016-11-04,0,1
UA,1,ios,male,false,2017-01-01,0,1
DE,,ios,female,false,2017-01-10,0,1
AU,1,ios,female,false,2017-01-26,0,1
UY,1,ios,male,false,2016-12-05,0,1
NZ,1,android,female,false,2016-12-26,0,1
AE,18,android,female,true,2016-11-04,0,1
EG,,ios,male,false,2017-01-02,41.993,1
IQ,2,android,female,true,2017-01-15,0,1
MY,18,android,female,true,2016-10-23,0,1
IN,,ios,female,false,2016-12-11,0,1
DE,1,android,female,false,2016-12-15,34.45421200871216,1
CL,2,android,female,true,2017-01-24,16.940169879863998,1
CO,6,ios,male,true,2017-01-18,0,1
CI,1,ios,male,false,2017-01-06,0,1
CA,12,android,male,false,2017-01-07,0,1
GF,2,ios,female,true,2016-12-18,0,1
MX,6,ios,male,true,2017-01-20,0,1
GB,6,ios,male,true,2017-01-29,41.993,2
KW,2,ios,female,true,2016-11-27,0,1
MC,1,ios,female,false,2016-12-17,0,1
HN,2,ios,female,true,2016-11-04,20.993,1
TR,1,ios,female,false,2016-12-07,0,1
HN,1,ios,male,false,2017-01-11,0,1
FR,1,android,female,false,2016-10-29,33.97929422909944,1
FR,1,android,male,false,2016-11-09,33.9018967778129,1
CL,1,android,female,false,2017-01-23,58.02,1
FR,18,ios,male,true,2017-01-17,0,1
FR,2,ios,female,true,2016-11-29,41.993,1
PE,1,android,male,false,2016-12-20,40.34582172249668,1
NL,2,ios,female,true,2016-12-28,41.993,1
PR,4,ios,female,true,2016-11-19,0,1
US,13,android,male,false,2017-01-12,42,1
AU,6,ios,male,true,2017-01-16,42,1
MX,1,android,female,false,2017-01-28,0,1
FR,1,ios,male,false,2016-12-03,41.993,1
CH,18,android,female,true,2016-12-21,20.45451983583973,1
AU,18,ios,female,true,2016-12-29,0,1
CN,2,android,female,true,2016-12-30,0,1
